id,contrato_id,tipo,numero,receita_despesa,observacao,mesref,anoref,vencimento,retroativo,valor
37144849,24040,Termo Aditivo,01001/2017,Despesa,"O PRESENTE TERMO ADITIVO,  ALTERA O VALOR DO CONTRATO CRT/MA 1.000/2017, PASSANDO DOSATUAIS R$ 102.023,33, PARA R$ 107.204,76, MENSAIS,  A PARITR DE 01.02.2017,  PERFAZENDO UM TORTAL ANUAL DE R$ 1.286.457,12, CONFORME CONVENCAO COLETIVA DA CATEGORIA 2017/2018.         .",4,2017,2017-05-01,Não,5181.43
37144859,24040,Termo Aditivo,01002/2018,Despesa,"PRORROGAR POR MAIS 12 (DOZE) MESES O CONTRATO NO. CRT/MA 1.000/2017, AS DEMAIS CLAUSULAS PERMANECEM INALTERADAS.",2,2018,2018-03-01,Não,107204.76
37144778,156311,Contrato,00025/2022,Despesa,CELEBRAÇÃO DO CONTRATO: 00025/2022 DE ACORDO COM PROCESSO NÚMERO: 23765.004038/2022-29,8,2022,2022-09-01,Não,5865.0
37144733,156235,Contrato,00015/2022,Despesa,CELEBRAÇÃO DO CONTRATO: 00005/2022 DE ACORDO COM PROCESSO NÚMERO: 23147.001120/2022-89,5,2023,2023-06-01,Não,2100.0
37144843,24040,Contrato,01000/2017,Despesa,CELEBRAÇÃO DO CONTRATO: 01000/2017 DE ACORDO COM PROCESSO NÚMERO: 54230.004587/2016-17,10,2017,2017-11-01,Não,102023.33
37144861,24040,Termo Aditivo,01002/2018,Despesa,"PRORROGAR POR MAIS 12 (DOZE) MESES O CONTRATO NO. CRT/MA 1.000/2017, AS DEMAIS CLAUSULAS PERMANECEM INALTERADAS.",4,2018,2018-05-01,Não,107204.76
37144824,63348,Termo Aditivo,00001/2022,Despesa,PRORROGAÇÃO DE VIGÊNCIA CONTRATUAL ENTRE A POLICLÍNICA MILITAR DE PORTO ALEGRE E A ORGANIZAÇÃO CIVIL DE SAÚDE.,7,2023,2023-08-01,Não,60000.0
37144850,24040,Termo Aditivo,01001/2017,Despesa,"O PRESENTE TERMO ADITIVO,  ALTERA O VALOR DO CONTRATO CRT/MA 1.000/2017, PASSANDO DOSATUAIS R$ 102.023,33, PARA R$ 107.204,76, MENSAIS,  A PARITR DE 01.02.2017,  PERFAZENDO UM TORTAL ANUAL DE R$ 1.286.457,12, CONFORME CONVENCAO COLETIVA DA CATEGORIA 2017/2018.         .",5,2017,2017-06-01,Não,5181.43
37144845,24040,Contrato,01000/2017,Despesa,CELEBRAÇÃO DO CONTRATO: 01000/2017 DE ACORDO COM PROCESSO NÚMERO: 54230.004587/2016-17,12,2017,2018-01-01,Não,102023.33
37144839,24040,Contrato,01000/2017,Despesa,CELEBRAÇÃO DO CONTRATO: 01000/2017 DE ACORDO COM PROCESSO NÚMERO: 54230.004587/2016-17,6,2017,2017-07-01,Não,102023.33
37144890,24040,Termo Aditivo,01004/2019,Despesa,"PRORROGAR POR MAIS 12 (DOZE) MESES O CONTRATO NO. CRT/MA 1.000/2017, AS DEMAIS CLAUSULAS PERMANECEM INALTERADAS.",9,2019,2019-10-01,Não,110607.53
37144981,52820,Termo Aditivo,00004/2020,Despesa,"1º TERM ADITIVO AO CONTRATATO 11/2019 COM A EMPRESA TIM - TELEFONIA MÓVEL, VISANDO CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE TELEFONIA MÓVEL PESSOAL (SMP).",9,2020,2020-10-01,Não,209.52
37144947,24040,Termo Aditivo,10009/2022,Despesa,PRORROGAÇÃO EXCEPCIONAL  DE VIGÊNCIA DO CONTRATO POR MAIS 12 MESES,6,2017,2017-07-01,Não,-5181.43
37144847,24040,Termo Aditivo,01001/2017,Despesa,"O PRESENTE TERMO ADITIVO,  ALTERA O VALOR DO CONTRATO CRT/MA 1.000/2017, PASSANDO DOSATUAIS R$ 102.023,33, PARA R$ 107.204,76, MENSAIS,  A PARITR DE 01.02.2017,  PERFAZENDO UM TORTAL ANUAL DE R$ 1.286.457,12, CONFORME CONVENCAO COLETIVA DA CATEGORIA 2017/2018.         .",2,2017,2017-03-01,Não,5181.43
37144910,24040,Termo Aditivo,01005/2019,Despesa,"O PRESENTE TERMO ADITIVO,  ALTERA O VALOR DO CONTRATO CRT/MA 1.000/2017, PASSANDO DOSATUAIS R$ 111.607,53, PARA R$ 119.662,53, MENSAIS, A PARTIR DE 01.02.2019. CONFORME CONVENÇÃO COLETIVA DA CATEGORIA MA000044/2019 REF. 2019/2020.",5,2019,2019-06-01,Não,-19206.08
37144949,24040,Termo Aditivo,10009/2022,Despesa,PRORROGAÇÃO EXCEPCIONAL  DE VIGÊNCIA DO CONTRATO POR MAIS 12 MESES,8,2017,2017-09-01,Não,-5181.43
37144842,24040,Contrato,01000/2017,Despesa,CELEBRAÇÃO DO CONTRATO: 01000/2017 DE ACORDO COM PROCESSO NÚMERO: 54230.004587/2016-17,9,2017,2017-10-01,Não,102023.33
37145018,40124,Termo Aditivo,00006/2022,Despesa,"O PRESENTE TERMO ADITIVO TEM POR OBJETO PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO Nº 20/2019 PELO PERÍODO DE 26/08/2022 A 25/08/2023, COM FULCRO NO ART. 57, INCISO II DA LEI Nº 8.666/93.",10,2022,2022-11-01,Não,228162.61
37144857,24040,Termo Aditivo,01001/2017,Despesa,"O PRESENTE TERMO ADITIVO,  ALTERA O VALOR DO CONTRATO CRT/MA 1.000/2017, PASSANDO DOSATUAIS R$ 102.023,33, PARA R$ 107.204,76, MENSAIS,  A PARITR DE 01.02.2017,  PERFAZENDO UM TORTAL ANUAL DE R$ 1.286.457,12, CONFORME CONVENCAO COLETIVA DA CATEGORIA 2017/2018.         .",12,2017,2018-01-01,Não,5181.43
37144814,63348,Termo Aditivo,00001/2022,Despesa,PRORROGAÇÃO DE VIGÊNCIA CONTRATUAL ENTRE A POLICLÍNICA MILITAR DE PORTO ALEGRE E A ORGANIZAÇÃO CIVIL DE SAÚDE.,9,2022,2022-10-01,Não,60000.0
37144954,24040,Termo Aditivo,10009/2022,Despesa,PRORROGAÇÃO EXCEPCIONAL  DE VIGÊNCIA DO CONTRATO POR MAIS 12 MESES,1,2018,2018-02-01,Não,-5181.43
37144950,24040,Termo Aditivo,10009/2022,Despesa,PRORROGAÇÃO EXCEPCIONAL  DE VIGÊNCIA DO CONTRATO POR MAIS 12 MESES,9,2017,2017-10-01,Não,-5181.43
37144967,63349,Termo Aditivo,00001/2022,Despesa,PRORROGAÇÃO DE VIGÊNCIA CONTRATUAL ENTRE A POLICLÍNICA MILITAR DE PORTO ALEGRE E A ORGANIZAÇÃO CIVIL DE SAÚDE.,7,2023,2023-08-01,Não,60000.0
37144968,52820,Contrato,00011/2019,Despesa,CELEBRAÇÃO DO CONTRATO: 00011/2019 DE ACORDO COM PROCESSO NÚMERO: 64301.002400/2019-66,8,2019,2019-09-01,Não,209.52
37144844,24040,Contrato,01000/2017,Despesa,CELEBRAÇÃO DO CONTRATO: 01000/2017 DE ACORDO COM PROCESSO NÚMERO: 54230.004587/2016-17,11,2017,2017-12-01,Não,102023.33
37144940,24040,Termo Aditivo,01008/2021,Despesa,"PRORROGAR POR MAIS 12 (DOZE) MESES O CONTRATO NO. CRT/MA 1.000/2017, AS DEMAIS CLAUSULAS PERMANECEM INALTERADAS.",11,2021,2021-12-01,Não,102023.33
37144941,24040,Termo Aditivo,01008/2021,Despesa,"PRORROGAR POR MAIS 12 (DOZE) MESES O CONTRATO NO. CRT/MA 1.000/2017, AS DEMAIS CLAUSULAS PERMANECEM INALTERADAS.",12,2021,2022-01-01,Não,102023.33
37144825,156312,Contrato,00005/2022,Despesa,CELEBRAÇÃO DO CONTRATO: 00005/2022 DE ACORDO COM PROCESSO NÚMERO: 21079.000199/2021-70,7,2022,2022-08-01,Não,1765.6
37144826,156312,Contrato,00005/2022,Despesa,CELEBRAÇÃO DO CONTRATO: 00005/2022 DE ACORDO COM PROCESSO NÚMERO: 21079.000199/2021-70,8,2022,2022-09-01,Não,1765.6
37144943,24040,Termo Aditivo,10009/2022,Despesa,PRORROGAÇÃO EXCEPCIONAL  DE VIGÊNCIA DO CONTRATO POR MAIS 12 MESES,2,2017,2017-03-01,Não,-5181.43
37144892,24040,Termo Aditivo,01004/2019,Despesa,"PRORROGAR POR MAIS 12 (DOZE) MESES O CONTRATO NO. CRT/MA 1.000/2017, AS DEMAIS CLAUSULAS PERMANECEM INALTERADAS.",11,2019,2019-12-01,Não,110607.53
37144945,24040,Termo Aditivo,10009/2022,Despesa,PRORROGAÇÃO EXCEPCIONAL  DE VIGÊNCIA DO CONTRATO POR MAIS 12 MESES,4,2017,2017-05-01,Não,-5181.43
37144782,156311,Contrato,00025/2022,Despesa,CELEBRAÇÃO DO CONTRATO: 00025/2022 DE ACORDO COM PROCESSO NÚMERO: 23765.004038/2022-29,12,2022,2023-01-01,Não,5865.0
37144865,24040,Termo Aditivo,01002/2018,Despesa,"PRORROGAR POR MAIS 12 (DOZE) MESES O CONTRATO NO. CRT/MA 1.000/2017, AS DEMAIS CLAUSULAS PERMANECEM INALTERADAS.",8,2018,2018-09-01,Não,107204.76
37144942,24040,Termo Aditivo,01008/2021,Despesa,"PRORROGAR POR MAIS 12 (DOZE) MESES O CONTRATO NO. CRT/MA 1.000/2017, AS DEMAIS CLAUSULAS PERMANECEM INALTERADAS.",1,2022,2022-02-01,Não,102023.33
37144894,24040,Termo Aditivo,01004/2019,Despesa,"PRORROGAR POR MAIS 12 (DOZE) MESES O CONTRATO NO. CRT/MA 1.000/2017, AS DEMAIS CLAUSULAS PERMANECEM INALTERADAS.",1,2020,2020-02-01,Não,110607.53
37144792,155861,Contrato,00054/2022,Despesa,CELEBRAÇÃO DO CONTRATO: 00054/2022 DE ACORDO COM PROCESSO NÚMERO: 35014.280544/2020-22,8,2022,2022-09-01,Não,31694.2
37144821,63348,Termo Aditivo,00001/2022,Despesa,PRORROGAÇÃO DE VIGÊNCIA CONTRATUAL ENTRE A POLICLÍNICA MILITAR DE PORTO ALEGRE E A ORGANIZAÇÃO CIVIL DE SAÚDE.,4,2023,2023-05-01,Não,60000.0
37144891,24040,Termo Aditivo,01004/2019,Despesa,"PRORROGAR POR MAIS 12 (DOZE) MESES O CONTRATO NO. CRT/MA 1.000/2017, AS DEMAIS CLAUSULAS PERMANECEM INALTERADAS.",10,2019,2019-11-01,Não,110607.53
37144889,24040,Termo Aditivo,01004/2019,Despesa,"PRORROGAR POR MAIS 12 (DOZE) MESES O CONTRATO NO. CRT/MA 1.000/2017, AS DEMAIS CLAUSULAS PERMANECEM INALTERADAS.",8,2019,2019-09-01,Não,110607.53
37144794,155861,Contrato,00054/2022,Despesa,CELEBRAÇÃO DO CONTRATO: 00054/2022 DE ACORDO COM PROCESSO NÚMERO: 35014.280544/2020-22,10,2022,2022-11-01,Não,31694.2
37145028,134131,Contrato,00063/2021,Despesa,CELEBRAÇÃO DO CONTRATO: 00063/2021 DE ACORDO COM PROCESSO NÚMERO: 64135.002529/2021-58,1,2022,2022-02-01,Não,2727.0
37144789,156311,Contrato,00025/2022,Despesa,CELEBRAÇÃO DO CONTRATO: 00025/2022 DE ACORDO COM PROCESSO NÚMERO: 23765.004038/2022-29,7,2023,2023-08-01,Não,5865.0
37144953,24040,Termo Aditivo,10009/2022,Despesa,PRORROGAÇÃO EXCEPCIONAL  DE VIGÊNCIA DO CONTRATO POR MAIS 12 MESES,12,2017,2018-01-01,Não,-5181.43
37144895,24040,Termo Aditivo,01006/2019,Despesa,"O PRESENTE TERMO ADITIVO AO CONRATO CRT/MA Nº 1.000/2017.É O ACRÉSCIMO DE 01(UM) POSTODE VIGILANCIA ARMADA DIURNO E NOTURNO, DE 24 HSDE SEGUNDA A DOMINGO, A  PARTIR DE 01/06/2019.EM VIRTUDE A MUDANÇA DA SEDE DA SR(12)MA PARA O NOVO PREDIO.",2,2019,2019-03-01,Não,28261.08
37144827,156312,Contrato,00005/2022,Despesa,CELEBRAÇÃO DO CONTRATO: 00005/2022 DE ACORDO COM PROCESSO NÚMERO: 21079.000199/2021-70,9,2022,2022-10-01,Não,1765.6
37144897,24040,Termo Aditivo,01006/2019,Despesa,"O PRESENTE TERMO ADITIVO AO CONRATO CRT/MA Nº 1.000/2017.É O ACRÉSCIMO DE 01(UM) POSTODE VIGILANCIA ARMADA DIURNO E NOTURNO, DE 24 HSDE SEGUNDA A DOMINGO, A  PARTIR DE 01/06/2019.EM VIRTUDE A MUDANÇA DA SEDE DA SR(12)MA PARA O NOVO PREDIO.",4,2019,2019-05-01,Não,28261.08
37144899,24040,Termo Aditivo,01006/2019,Despesa,"O PRESENTE TERMO ADITIVO AO CONRATO CRT/MA Nº 1.000/2017.É O ACRÉSCIMO DE 01(UM) POSTODE VIGILANCIA ARMADA DIURNO E NOTURNO, DE 24 HSDE SEGUNDA A DOMINGO, A  PARTIR DE 01/06/2019.EM VIRTUDE A MUDANÇA DA SEDE DA SR(12)MA PARA O NOVO PREDIO.",6,2019,2019-07-01,Não,28261.08
37144944,24040,Termo Aditivo,10009/2022,Despesa,PRORROGAÇÃO EXCEPCIONAL  DE VIGÊNCIA DO CONTRATO POR MAIS 12 MESES,3,2017,2017-04-01,Não,-5181.43
37144795,155861,Contrato,00054/2022,Despesa,CELEBRAÇÃO DO CONTRATO: 00054/2022 DE ACORDO COM PROCESSO NÚMERO: 35014.280544/2020-22,11,2022,2022-12-01,Não,31694.2
37144963,63349,Termo Aditivo,00001/2022,Despesa,PRORROGAÇÃO DE VIGÊNCIA CONTRATUAL ENTRE A POLICLÍNICA MILITAR DE PORTO ALEGRE E A ORGANIZAÇÃO CIVIL DE SAÚDE.,3,2023,2023-04-01,Não,60000.0
37144893,24040,Termo Aditivo,01004/2019,Despesa,"PRORROGAR POR MAIS 12 (DOZE) MESES O CONTRATO NO. CRT/MA 1.000/2017, AS DEMAIS CLAUSULAS PERMANECEM INALTERADAS.",12,2019,2020-01-01,Não,110607.53
37144791,155861,Contrato,00054/2022,Despesa,CELEBRAÇÃO DO CONTRATO: 00054/2022 DE ACORDO COM PROCESSO NÚMERO: 35014.280544/2020-22,7,2022,2022-08-01,Não,31694.2
37144793,155861,Contrato,00054/2022,Despesa,CELEBRAÇÃO DO CONTRATO: 00054/2022 DE ACORDO COM PROCESSO NÚMERO: 35014.280544/2020-22,9,2022,2022-10-01,Não,31694.2
37144965,63349,Termo Aditivo,00001/2022,Despesa,PRORROGAÇÃO DE VIGÊNCIA CONTRATUAL ENTRE A POLICLÍNICA MILITAR DE PORTO ALEGRE E A ORGANIZAÇÃO CIVIL DE SAÚDE.,5,2023,2023-06-01,Não,60000.0
37144914,24040,Termo Aditivo,01005/2019,Despesa,"O PRESENTE TERMO ADITIVO,  ALTERA O VALOR DO CONTRATO CRT/MA 1.000/2017, PASSANDO DOSATUAIS R$ 111.607,53, PARA R$ 119.662,53, MENSAIS, A PARTIR DE 01.02.2019. CONFORME CONVENÇÃO COLETIVA DA CATEGORIA MA000044/2019 REF. 2019/2020.",9,2019,2019-10-01,Não,-19206.08
37144939,24040,Termo Aditivo,01008/2021,Despesa,"PRORROGAR POR MAIS 12 (DOZE) MESES O CONTRATO NO. CRT/MA 1.000/2017, AS DEMAIS CLAUSULAS PERMANECEM INALTERADAS.",10,2021,2021-11-01,Não,102023.33
37144864,24040,Termo Aditivo,01002/2018,Despesa,"PRORROGAR POR MAIS 12 (DOZE) MESES O CONTRATO NO. CRT/MA 1.000/2017, AS DEMAIS CLAUSULAS PERMANECEM INALTERADAS.",7,2018,2018-08-01,Não,107204.76
37144982,52820,Termo Aditivo,00004/2020,Despesa,"1º TERM ADITIVO AO CONTRATATO 11/2019 COM A EMPRESA TIM - TELEFONIA MÓVEL, VISANDO CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE TELEFONIA MÓVEL PESSOAL (SMP).",10,2020,2020-11-01,Não,209.52
37144846,24040,Contrato,01000/2017,Despesa,CELEBRAÇÃO DO CONTRATO: 01000/2017 DE ACORDO COM PROCESSO NÚMERO: 54230.004587/2016-17,1,2018,2018-02-01,Não,102023.33
37144946,24040,Termo Aditivo,10009/2022,Despesa,PRORROGAÇÃO EXCEPCIONAL  DE VIGÊNCIA DO CONTRATO POR MAIS 12 MESES,5,2017,2017-06-01,Não,-5181.43
37144896,24040,Termo Aditivo,01006/2019,Despesa,"O PRESENTE TERMO ADITIVO AO CONRATO CRT/MA Nº 1.000/2017.É O ACRÉSCIMO DE 01(UM) POSTODE VIGILANCIA ARMADA DIURNO E NOTURNO, DE 24 HSDE SEGUNDA A DOMINGO, A  PARTIR DE 01/06/2019.EM VIRTUDE A MUDANÇA DA SEDE DA SR(12)MA PARA O NOVO PREDIO.",3,2019,2019-04-01,Não,28261.08
37145029,37488,Termo Aditivo,00004/2021,Despesa,"ALTERA A VIGÊNCIA, COM INÍCIO EM 01/01/2022 A 31/12/2022",1,2022,2022-02-01,Não,551967.9
37145031,37488,Termo Aditivo,00004/2021,Despesa,"ALTERA A VIGÊNCIA, COM INÍCIO EM 01/01/2022 A 31/12/2022",3,2022,2022-04-01,Não,551967.9
37144964,63349,Termo Aditivo,00001/2022,Despesa,PRORROGAÇÃO DE VIGÊNCIA CONTRATUAL ENTRE A POLICLÍNICA MILITAR DE PORTO ALEGRE E A ORGANIZAÇÃO CIVIL DE SAÚDE.,4,2023,2023-05-01,Não,60000.0
37145032,37488,Termo Aditivo,00004/2021,Despesa,"ALTERA A VIGÊNCIA, COM INÍCIO EM 01/01/2022 A 31/12/2022",4,2022,2022-05-01,Não,551967.9
37144734,156235,Contrato,00015/2022,Despesa,CELEBRAÇÃO DO CONTRATO: 00005/2022 DE ACORDO COM PROCESSO NÚMERO: 23147.001120/2022-89,6,2023,2023-07-01,Não,2100.0
37144801,155861,Contrato,00054/2022,Despesa,CELEBRAÇÃO DO CONTRATO: 00054/2022 DE ACORDO COM PROCESSO NÚMERO: 35014.280544/2020-22,5,2023,2023-06-01,Não,31694.2
37144802,155861,Contrato,00054/2022,Despesa,CELEBRAÇÃO DO CONTRATO: 00054/2022 DE ACORDO COM PROCESSO NÚMERO: 35014.280544/2020-22,6,2023,2023-07-01,Não,31694.2
37144833,156312,Contrato,00005/2022,Despesa,CELEBRAÇÃO DO CONTRATO: 00005/2022 DE ACORDO COM PROCESSO NÚMERO: 21079.000199/2021-70,3,2023,2023-04-01,Não,1765.6
37144834,156312,Contrato,00005/2022,Despesa,CELEBRAÇÃO DO CONTRATO: 00005/2022 DE ACORDO COM PROCESSO NÚMERO: 21079.000199/2021-70,4,2023,2023-05-01,Não,1765.6
37144816,63348,Termo Aditivo,00001/2022,Despesa,PRORROGAÇÃO DE VIGÊNCIA CONTRATUAL ENTRE A POLICLÍNICA MILITAR DE PORTO ALEGRE E A ORGANIZAÇÃO CIVIL DE SAÚDE.,11,2022,2022-12-01,Não,60000.0
37144921,24040,Termo Aditivo,01007/2020,Despesa,"PRORROGAR POR MAIS 12 (DOZE) MESES O CONTRATO NO. CRT/MA 1.000/2017, AS DEMAIS CLAUSULAS PERMANECEM INALTERADAS.",4,2020,2020-05-01,Não,138868.61
37144783,156311,Contrato,00025/2022,Despesa,CELEBRAÇÃO DO CONTRATO: 00025/2022 DE ACORDO COM PROCESSO NÚMERO: 23765.004038/2022-29,1,2023,2023-02-01,Não,5865.0
37144784,156311,Contrato,00025/2022,Despesa,CELEBRAÇÃO DO CONTRATO: 00025/2022 DE ACORDO COM PROCESSO NÚMERO: 23765.004038/2022-29,2,2023,2023-03-01,Não,5865.0
37145021,40124,Termo Aditivo,00006/2022,Despesa,"O PRESENTE TERMO ADITIVO TEM POR OBJETO PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO Nº 20/2019 PELO PERÍODO DE 26/08/2022 A 25/08/2023, COM FULCRO NO ART. 57, INCISO II DA LEI Nº 8.666/93.",1,2023,2023-02-01,Não,1292582.45
37144819,63348,Termo Aditivo,00001/2022,Despesa,PRORROGAÇÃO DE VIGÊNCIA CONTRATUAL ENTRE A POLICLÍNICA MILITAR DE PORTO ALEGRE E A ORGANIZAÇÃO CIVIL DE SAÚDE.,2,2023,2023-03-01,Não,60000.0
37144925,24040,Termo Aditivo,01007/2020,Despesa,"PRORROGAR POR MAIS 12 (DOZE) MESES O CONTRATO NO. CRT/MA 1.000/2017, AS DEMAIS CLAUSULAS PERMANECEM INALTERADAS.",8,2020,2020-09-01,Não,138868.61
37144926,24040,Termo Aditivo,01007/2020,Despesa,"PRORROGAR POR MAIS 12 (DOZE) MESES O CONTRATO NO. CRT/MA 1.000/2017, AS DEMAIS CLAUSULAS PERMANECEM INALTERADAS.",9,2020,2020-10-01,Não,138868.61
37144927,24040,Termo Aditivo,01007/2020,Despesa,"PRORROGAR POR MAIS 12 (DOZE) MESES O CONTRATO NO. CRT/MA 1.000/2017, AS DEMAIS CLAUSULAS PERMANECEM INALTERADAS.",10,2020,2020-11-01,Não,138868.61
37144928,24040,Termo Aditivo,01007/2020,Despesa,"PRORROGAR POR MAIS 12 (DOZE) MESES O CONTRATO NO. CRT/MA 1.000/2017, AS DEMAIS CLAUSULAS PERMANECEM INALTERADAS.",11,2020,2020-12-01,Não,138868.61
37144883,24040,Termo Aditivo,01004/2019,Despesa,"PRORROGAR POR MAIS 12 (DOZE) MESES O CONTRATO NO. CRT/MA 1.000/2017, AS DEMAIS CLAUSULAS PERMANECEM INALTERADAS.",2,2019,2019-03-01,Não,110607.53
37145025,40124,Termo Aditivo,00006/2022,Despesa,"O PRESENTE TERMO ADITIVO TEM POR OBJETO PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO Nº 20/2019 PELO PERÍODO DE 26/08/2022 A 25/08/2023, COM FULCRO NO ART. 57, INCISO II DA LEI Nº 8.666/93.",5,2023,2023-06-01,Não,1292582.45
37144929,24040,Termo Aditivo,01007/2020,Despesa,"PRORROGAR POR MAIS 12 (DOZE) MESES O CONTRATO NO. CRT/MA 1.000/2017, AS DEMAIS CLAUSULAS PERMANECEM INALTERADAS.",12,2020,2021-01-01,Não,138868.61
37145027,40124,Termo Aditivo,00006/2022,Despesa,"O PRESENTE TERMO ADITIVO TEM POR OBJETO PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO Nº 20/2019 PELO PERÍODO DE 26/08/2022 A 25/08/2023, COM FULCRO NO ART. 57, INCISO II DA LEI Nº 8.666/93.",7,2023,2023-08-01,Não,1292582.45
37144922,24040,Termo Aditivo,01007/2020,Despesa,"PRORROGAR POR MAIS 12 (DOZE) MESES O CONTRATO NO. CRT/MA 1.000/2017, AS DEMAIS CLAUSULAS PERMANECEM INALTERADAS.",5,2020,2020-06-01,Não,138868.61
37144931,24040,Termo Aditivo,01008/2021,Despesa,"PRORROGAR POR MAIS 12 (DOZE) MESES O CONTRATO NO. CRT/MA 1.000/2017, AS DEMAIS CLAUSULAS PERMANECEM INALTERADAS.",2,2021,2021-03-01,Não,102023.33
37145035,37488,Termo Aditivo,00004/2021,Despesa,"ALTERA A VIGÊNCIA, COM INÍCIO EM 01/01/2022 A 31/12/2022",7,2022,2022-08-01,Não,551967.9
37145100,156026,Outros,00003/2022,Despesa,CELEBRAÇÃO DO CONTRATO: 00003/2022 DE ACORDO COM PROCESSO NÚMERO: 23228.001361/2022-28,8,2022,2022-09-01,Não,4980.0
37145036,37488,Termo Aditivo,00004/2021,Despesa,"ALTERA A VIGÊNCIA, COM INÍCIO EM 01/01/2022 A 31/12/2022",8,2022,2022-09-01,Não,551967.9
37144853,24040,Termo Aditivo,01001/2017,Despesa,"O PRESENTE TERMO ADITIVO,  ALTERA O VALOR DO CONTRATO CRT/MA 1.000/2017, PASSANDO DOSATUAIS R$ 102.023,33, PARA R$ 107.204,76, MENSAIS,  A PARITR DE 01.02.2017,  PERFAZENDO UM TORTAL ANUAL DE R$ 1.286.457,12, CONFORME CONVENCAO COLETIVA DA CATEGORIA 2017/2018.         .",8,2017,2017-09-01,Não,5181.43
37145167,85896,Termo Aditivo,00002/2022,Despesa,PRORROGAÇÃO DO PERÍODO DE VIGÊNCIA E REAJUSTE DOS PREÇOS GLOBAIS E INDIVIDUAIS DO CONTRATO ADMINISTRATIVO DE SERVIÇOS CONTINUADOS DSE Nº 02/2020,1,2023,2023-02-01,Não,26314309.86
37145168,85896,Termo Aditivo,00002/2022,Despesa,PRORROGAÇÃO DO PERÍODO DE VIGÊNCIA E REAJUSTE DOS PREÇOS GLOBAIS E INDIVIDUAIS DO CONTRATO ADMINISTRATIVO DE SERVIÇOS CONTINUADOS DSE Nº 02/2020,2,2023,2023-03-01,Não,26314309.86
37145050,127954,Contrato,00020/2021,Despesa,CELEBRAÇÃO DO CONTRATO: 00020/2021 DE ACORDO COM PROCESSO NÚMERO: 23086.003630/2021-71,7,2022,2022-08-01,Não,15000.0
37144932,24040,Termo Aditivo,01008/2021,Despesa,"PRORROGAR POR MAIS 12 (DOZE) MESES O CONTRATO NO. CRT/MA 1.000/2017, AS DEMAIS CLAUSULAS PERMANECEM INALTERADAS.",3,2021,2021-04-01,Não,102023.33
37145164,85896,Termo Aditivo,00002/2022,Despesa,PRORROGAÇÃO DO PERÍODO DE VIGÊNCIA E REAJUSTE DOS PREÇOS GLOBAIS E INDIVIDUAIS DO CONTRATO ADMINISTRATIVO DE SERVIÇOS CONTINUADOS DSE Nº 02/2020,10,2022,2022-11-01,Não,26314309.86
37145039,37488,Termo Aditivo,00004/2021,Despesa,"ALTERA A VIGÊNCIA, COM INÍCIO EM 01/01/2022 A 31/12/2022",11,2022,2022-12-01,Não,551967.9
37145046,127954,Contrato,00020/2021,Despesa,CELEBRAÇÃO DO CONTRATO: 00020/2021 DE ACORDO COM PROCESSO NÚMERO: 23086.003630/2021-71,3,2022,2022-04-01,Não,15000.0
37145026,40124,Termo Aditivo,00006/2022,Despesa,"O PRESENTE TERMO ADITIVO TEM POR OBJETO PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO Nº 20/2019 PELO PERÍODO DE 26/08/2022 A 25/08/2023, COM FULCRO NO ART. 57, INCISO II DA LEI Nº 8.666/93.",6,2023,2023-07-01,Não,1292582.45
37145043,127954,Contrato,00020/2021,Despesa,CELEBRAÇÃO DO CONTRATO: 00020/2021 DE ACORDO COM PROCESSO NÚMERO: 23086.003630/2021-71,12,2021,2022-01-01,Não,15000.0
37145045,127954,Contrato,00020/2021,Despesa,CELEBRAÇÃO DO CONTRATO: 00020/2021 DE ACORDO COM PROCESSO NÚMERO: 23086.003630/2021-71,2,2022,2022-03-01,Não,15000.0
37144884,24040,Termo Aditivo,01004/2019,Despesa,"PRORROGAR POR MAIS 12 (DOZE) MESES O CONTRATO NO. CRT/MA 1.000/2017, AS DEMAIS CLAUSULAS PERMANECEM INALTERADAS.",3,2019,2019-04-01,Não,110607.53
37144916,24040,Termo Aditivo,01005/2019,Despesa,"O PRESENTE TERMO ADITIVO,  ALTERA O VALOR DO CONTRATO CRT/MA 1.000/2017, PASSANDO DOSATUAIS R$ 111.607,53, PARA R$ 119.662,53, MENSAIS, A PARTIR DE 01.02.2019. CONFORME CONVENÇÃO COLETIVA DA CATEGORIA MA000044/2019 REF. 2019/2020.",11,2019,2019-12-01,Não,-19206.08
37144866,24040,Termo Aditivo,01002/2018,Despesa,"PRORROGAR POR MAIS 12 (DOZE) MESES O CONTRATO NO. CRT/MA 1.000/2017, AS DEMAIS CLAUSULAS PERMANECEM INALTERADAS.",9,2018,2018-10-01,Não,107204.76
37144951,24040,Termo Aditivo,10009/2022,Despesa,PRORROGAÇÃO EXCEPCIONAL  DE VIGÊNCIA DO CONTRATO POR MAIS 12 MESES,10,2017,2017-11-01,Não,-5181.43
